serial_number,model,duration,event_observed,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw
ZL2KA8Z7,ST16000NM001G,90,0,0.0,33026.0,0.0,0.0,36.0,0.0,0.0
ZL2KA916,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,29.0,0.0,0.0
ZL2KA925,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,30.0,0.0,0.0
ZL2KA94K,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,36.0,0.0,0.0
ZL2KA955,ST16000NM001G,90,0,0.0,26109.0,0.0,0.0,29.0,0.0,0.0
ZL2KA958,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,42.0,0.0,0.0
ZL2KA96J,ST16000NM001G,90,0,0.0,25109.0,0.0,0.0,39.0,0.0,0.0
ZL2KA96V,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,40.0,0.0,0.0
ZL2KA99N,ST16000NM001G,90,0,0.0,26118.0,0.0,0.0,30.0,0.0,0.0
ZL2KA9AR,ST16000NM001G,90,0,0.0,26114.0,0.0,0.0,34.0,0.0,0.0
ZL2KA9AX,ST16000NM001G,90,0,0.0,30958.0,0.0,0.0,38.0,0.0,0.0
ZL2KA9B2,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,35.0,0.0,0.0
ZL2KA9CC,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,44.0,0.0,0.0
ZL2KA9CR,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,31.0,0.0,0.0
ZL2KA9E7,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,31.0,0.0,0.0
ZL2KA9LP,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,43.0,0.0,0.0
ZL2KA9LS,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,34.0,0.0,0.0
ZL2KA9MP,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,41.0,0.0,0.0
ZL2KA9Q5,ST16000NM001G,90,0,0.0,28896.0,0.0,0.0,25.0,0.0,0.0
ZL2KA9QJ,ST16000NM001G,90,0,0.0,25091.0,0.0,0.0,33.0,0.0,0.0
ZL2KA9QR,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,36.0,0.0,0.0
ZL2KA9QS,ST16000NM001G,90,0,0.0,25095.0,0.0,0.0,37.0,0.0,0.0
ZL2KA9S7,ST16000NM001G,90,0,0.0,25090.0,0.0,0.0,34.0,0.0,0.0
ZL2KA9SV,ST16000NM001G,90,0,0.0,25104.0,0.0,0.0,47.0,0.0,0.0
ZL2KA9W0,ST16000NM001G,90,0,0.0,30760.0,0.0,0.0,36.0,0.0,0.0
ZL2KA9W7,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,38.0,0.0,0.0
ZL2KA9WF,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,29.0,0.0,0.0
ZL2KAA66,ST16000NM001G,90,0,0.0,26112.0,0.0,0.0,36.0,0.0,0.0
ZL2KAA8V,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,37.0,0.0,0.0
ZL2KAA9Z,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,34.0,0.0,0.0
ZL2KAAB4,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAEG,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,46.0,0.0,0.0
ZL2KAAEN,ST16000NM001G,90,0,0.0,26111.0,0.0,0.0,31.0,0.0,0.0
ZL2KAAEV,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAEW,ST16000NM001G,90,0,0.0,30778.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAF4,ST16000NM001G,90,0,0.0,25090.0,0.0,0.0,28.0,0.0,0.0
ZL2KAAFL,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,38.0,0.0,0.0
ZL2KAAFN,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAFP,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,32.0,0.0,0.0
ZL2KAAFS,ST16000NM001G,90,0,0.0,26125.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAG0,ST16000NM001G,90,0,0.0,30963.0,0.0,0.0,47.0,0.0,0.0
ZL2KAAGC,ST16000NM001G,90,0,0.0,28365.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAGF,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,49.0,0.0,0.0
ZL2KAAGH,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,29.0,0.0,0.0
ZL2KAAGL,ST16000NM001G,90,0,0.0,25095.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAGW,ST16000NM001G,90,0,0.0,25096.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAGY,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,39.0,0.0,0.0
ZL2KAAH3,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,38.0,0.0,0.0
ZL2KAAH6,ST16000NM001G,90,0,0.0,30768.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAH9,ST16000NM001G,90,0,0.0,30955.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAHA,ST16000NM001G,90,0,0.0,30764.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAHD,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,37.0,0.0,0.0
ZL2KAAHP,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAHV,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,45.0,0.0,0.0
ZL2KAAJ1,ST16000NM001G,90,0,0.0,29781.0,0.0,0.0,32.0,0.0,0.0
ZL2KAAJ5,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,37.0,0.0,0.0
ZL2KAAJK,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,45.0,0.0,0.0
ZL2KAAJP,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAJQ,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,29.0,0.0,0.0
ZL2KAAK0,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,34.0,0.0,0.0
ZL2KAAKB,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,34.0,0.0,0.0
ZL2KAAKG,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAKQ,ST16000NM001G,90,0,0.0,25096.0,0.0,0.0,42.0,0.0,0.0
ZL2KAAKS,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,36.0,0.0,0.0
ZL2KAAKW,ST16000NM001G,90,0,0.0,25101.0,0.0,0.0,47.0,0.0,0.0
ZL2KAAL8,ST16000NM001G,90,0,0.0,26125.0,0.0,0.0,41.0,0.0,0.0
ZL2KAALD,ST16000NM001G,90,0,0.0,25092.0,0.0,0.0,40.0,0.0,0.0
ZL2KAALQ,ST16000NM001G,90,0,0.0,25112.0,0.0,0.0,39.0,0.0,0.0
ZL2KAALV,ST16000NM001G,90,0,0.0,30771.0,0.0,0.0,30.0,0.0,0.0
ZL2KAALW,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,38.0,0.0,0.0
ZL2KAAMA,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,34.0,0.0,0.0
ZL2KAAMG,ST16000NM001G,90,0,0.0,26112.0,0.0,0.0,37.0,0.0,0.0
ZL2KAAMH,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,38.0,0.0,0.0
ZL2KAAMT,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAMZ,ST16000NM001G,90,0,0.0,30777.0,0.0,0.0,45.0,0.0,0.0
ZL2KAAN0,ST16000NM001G,90,0,0.0,26112.0,0.0,0.0,39.0,0.0,0.0
ZL2KAAN3,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,36.0,0.0,0.0
ZL2KAANE,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,43.0,0.0,0.0
ZL2KAANS,ST16000NM001G,90,0,0.0,25090.0,0.0,0.0,47.0,0.0,0.0
ZL2KAANV,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,44.0,0.0,0.0
ZL2KAAP0,ST16000NM001G,90,0,0.0,26110.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAP6,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAPE,ST16000NM001G,90,0,0.0,25109.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAPP,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAQ1,ST16000NM001G,90,0,0.0,30775.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAQ7,ST16000NM001G,90,0,0.0,26122.0,0.0,0.0,43.0,0.0,0.0
ZL2KAAQE,ST16000NM001G,90,0,0.0,30760.0,0.0,0.0,39.0,0.0,0.0
ZL2KAARC,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,38.0,0.0,0.0
ZL2KAARD,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,31.0,0.0,0.0
ZL2KAARN,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,40.0,0.0,0.0
ZL2KAAS2,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAS8,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,31.0,0.0,0.0
ZL2KAAT8,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,44.0,0.0,0.0
ZL2KAATE,ST16000NM001G,90,0,0.0,29155.0,0.0,0.0,27.0,0.0,0.0
ZL2KAATJ,ST16000NM001G,90,0,0.0,26119.0,0.0,0.0,38.0,0.0,0.0
ZL2KAATV,ST16000NM001G,90,0,0.0,25091.0,0.0,0.0,42.0,0.0,0.0
ZL2KAAV0,ST16000NM001G,90,0,0.0,26114.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAV7,ST16000NM001G,90,0,0.0,25095.0,0.0,0.0,30.0,0.0,0.0
ZL2KAAVF,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAVP,ST16000NM001G,90,0,0.0,25092.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAVT,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,40.0,0.0,0.0
ZL2KAAVZ,ST16000NM001G,90,0,0.0,33671.0,0.0,0.0,38.0,0.0,0.0
ZL2KAAW0,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAW5,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAWH,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,42.0,0.0,0.0
ZL2KAAWP,ST16000NM001G,90,0,0.0,25092.0,0.0,0.0,37.0,0.0,0.0
ZL2KAAWQ,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,34.0,0.0,0.0
ZL2KAAY0,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,37.0,0.0,0.0
ZL2KAAY2,ST16000NM001G,90,0,0.0,25096.0,0.0,0.0,46.0,0.0,0.0
ZL2KAAY6,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAY8,ST16000NM001G,90,0,0.0,30956.0,0.0,0.0,35.0,0.0,0.0
ZL2KAAYC,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,44.0,0.0,0.0
ZL2KAAYG,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,33.0,0.0,0.0
ZL2KAAYS,ST16000NM001G,90,0,0.0,26121.0,0.0,0.0,41.0,0.0,0.0
ZL2KAAZL,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,43.0,0.0,0.0
ZL2KAAZN,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,37.0,0.0,0.0
ZL2KAB07,ST16000NM001G,90,0,0.0,26109.0,0.0,0.0,31.0,0.0,0.0
ZL2KAB0B,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,39.0,0.0,0.0
ZL2KAB0H,ST16000NM001G,90,0,0.0,26122.0,0.0,0.0,41.0,0.0,0.0
ZL2KAB13,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,45.0,0.0,0.0
ZL2KAB1Q,ST16000NM001G,90,0,0.0,30763.0,0.0,0.0,44.0,0.0,0.0
ZL2KAB23,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,29.0,0.0,0.0
ZL2KAB35,ST16000NM001G,90,0,0.0,26118.0,0.0,0.0,31.0,0.0,0.0
ZL2KAB39,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,47.0,0.0,0.0
ZL2KAB3G,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,41.0,0.0,0.0
ZL2KAB4H,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,35.0,0.0,0.0
ZL2KAB4Q,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,37.0,0.0,0.0
ZL2KAB52,ST16000NM001G,90,0,0.0,26114.0,0.0,0.0,31.0,0.0,0.0
ZL2KAB53,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,41.0,0.0,0.0
ZL2KAB54,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,40.0,0.0,0.0
ZL2KAB57,ST16000NM001G,90,0,0.0,25104.0,0.0,0.0,47.0,0.0,0.0
ZL2KAB67,ST16000NM001G,90,0,0.0,25095.0,0.0,0.0,30.0,0.0,0.0
ZL2KAB70,ST16000NM001G,90,0,0.0,25096.0,0.0,0.0,34.0,0.0,0.0
ZL2KAB7B,ST16000NM001G,90,0,0.0,25104.0,0.0,0.0,40.0,0.0,0.0
ZL2KAB7F,ST16000NM001G,90,0,0.0,25093.0,0.0,0.0,35.0,0.0,0.0
ZL2KAB7X,ST16000NM001G,90,0,0.0,26122.0,0.0,0.0,37.0,0.0,0.0
ZL2KAB7Y,ST16000NM001G,90,0,0.0,25088.0,0.0,0.0,30.0,0.0,0.0
ZL2KAB8J,ST16000NM001G,90,0,0.0,30761.0,0.0,0.0,30.0,0.0,0.0
ZL2KAB8K,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,40.0,0.0,0.0
ZL2KAB8M,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,43.0,0.0,0.0
ZL2KAB8Y,ST16000NM001G,90,0,0.0,25090.0,0.0,0.0,35.0,0.0,0.0
ZL2KAB91,ST16000NM001G,90,0,0.0,25113.0,0.0,0.0,41.0,0.0,0.0
ZL2KAB99,ST16000NM001G,90,0,0.0,30774.0,0.0,0.0,33.0,0.0,0.0
ZL2KAB9N,ST16000NM001G,90,0,0.0,25091.0,0.0,0.0,39.0,0.0,0.0
ZL2KABAK,ST16000NM001G,90,0,0.0,26123.0,0.0,0.0,44.0,0.0,0.0
ZL2KABAW,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,29.0,8.0,8.0
ZL2KABAZ,ST16000NM001G,90,0,0.0,25101.0,0.0,0.0,30.0,0.0,0.0
ZL2KABBL,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,29.0,0.0,0.0
ZL2KABC6,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,42.0,0.0,0.0
ZL2KABK0,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,31.0,0.0,0.0
ZL2KABKL,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,30.0,0.0,0.0
ZL2KABM6,ST16000NM001G,90,0,0.0,30763.0,0.0,0.0,29.0,0.0,0.0
ZL2KABNT,ST16000NM001G,90,0,0.0,26118.0,0.0,0.0,40.0,0.0,0.0
ZL2KABNZ,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,40.0,0.0,0.0
ZL2KABP1,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,39.0,0.0,0.0
ZL2KABQD,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,34.0,0.0,0.0
ZL2KABTX,ST16000NM001G,90,0,0.0,30774.0,0.0,0.0,44.0,0.0,0.0
ZL2KABV2,ST16000NM001G,90,0,0.0,26110.0,0.0,0.0,33.0,0.0,0.0
ZL2KABVL,ST16000NM001G,90,0,0.0,29128.0,0.0,0.0,36.0,0.0,0.0
ZL2KAC2S,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,29.0,0.0,0.0
ZL2KACGD,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,45.0,0.0,0.0
ZL2KACH6,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,37.0,0.0,0.0
ZL2KACM7,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,36.0,0.0,0.0
ZL2KACMF,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,31.0,0.0,0.0
ZL2KACMX,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,39.0,0.0,0.0
ZL2KACNP,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,41.0,0.0,0.0
ZL2KACRN,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,38.0,0.0,0.0
ZL2KACSH,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,32.0,0.0,0.0
ZL2KACT2,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,33.0,0.0,0.0
ZL2KACXP,ST16000NM001G,90,0,0.0,26111.0,0.0,0.0,40.0,0.0,0.0
ZL2KACZ0,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,29.0,0.0,0.0
ZL2KAD0L,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,38.0,0.0,0.0
ZL2KAD1B,ST16000NM001G,90,0,0.0,30761.0,0.0,0.0,30.0,0.0,0.0
ZL2KAD1L,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,34.0,0.0,0.0
ZL2KAD28,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,37.0,0.0,0.0
ZL2KADBT,ST16000NM001G,90,0,0.0,30956.0,0.0,0.0,32.0,0.0,0.0
ZL2KADD3,ST16000NM001G,90,0,0.0,30955.0,0.0,0.0,37.0,0.0,0.0
ZL2KADDG,ST16000NM001G,90,0,0.0,25108.0,0.0,0.0,34.0,0.0,0.0
ZL2KADDQ,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,35.0,0.0,0.0
ZL2KADHJ,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,36.0,0.0,0.0
ZL2KADMS,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,42.0,0.0,0.0
ZL2KADNY,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,35.0,0.0,0.0
ZL2KADP3,ST16000NM001G,90,0,0.0,25350.0,0.0,0.0,37.0,0.0,0.0
ZL2KADPD,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,35.0,0.0,0.0
ZL2KADR1,ST16000NM001G,90,0,0.0,25099.0,0.0,0.0,44.0,0.0,0.0
ZL2KADRF,ST16000NM001G,90,0,0.0,25104.0,0.0,0.0,31.0,0.0,0.0
ZL2KADTE,ST16000NM001G,90,0,0.0,30764.0,0.0,0.0,43.0,0.0,0.0
ZL2KADTV,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,37.0,0.0,0.0
ZL2KADWJ,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,37.0,0.0,0.0
ZL2KADX6,ST16000NM001G,90,0,0.0,30764.0,0.0,0.0,36.0,0.0,0.0
ZL2KADXG,ST16000NM001G,90,0,0.0,30953.0,0.0,0.0,30.0,0.0,0.0
ZL2KADXJ,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,41.0,0.0,0.0
ZL2KADYW,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,36.0,0.0,0.0
ZL2KADZ6,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,30.0,0.0,0.0
ZL2KADZE,ST16000NM001G,90,0,0.0,25098.0,0.0,0.0,41.0,0.0,0.0
ZL2KADZZ,ST16000NM001G,90,0,0.0,25102.0,0.0,0.0,45.0,0.0,0.0
ZL2KAE08,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,29.0,0.0,0.0
ZL2KAE19,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,48.0,0.0,0.0
ZL2KAE2K,ST16000NM001G,90,0,0.0,30762.0,0.0,0.0,37.0,0.0,0.0
ZL2KAE47,ST16000NM001G,90,0,0.0,25095.0,0.0,0.0,43.0,0.0,0.0
ZL2KAE4C,ST16000NM001G,90,0,0.0,30760.0,0.0,0.0,37.0,0.0,0.0
ZL2KAE4R,ST16000NM001G,90,0,0.0,25107.0,0.0,0.0,30.0,0.0,0.0
ZL2KAE5A,ST16000NM001G,90,0,0.0,30960.0,0.0,0.0,41.0,0.0,0.0
ZL2KAE5N,ST16000NM001G,90,0,0.0,25101.0,0.0,0.0,31.0,0.0,0.0
ZL2KAE61,ST16000NM001G,90,0,0.0,30766.0,0.0,0.0,39.0,0.0,0.0
ZL2KAE6K,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,39.0,0.0,0.0
ZL2KAE7A,ST16000NM001G,90,0,0.0,25104.0,0.0,0.0,30.0,0.0,0.0
ZL2KAE9H,ST16000NM001G,90,0,0.0,33187.0,0.0,0.0,37.0,0.0,0.0
ZL2KAE9R,ST16000NM001G,90,0,0.0,30776.0,0.0,0.0,36.0,0.0,0.0
ZL2KAECZ,ST16000NM001G,90,0,0.0,25091.0,0.0,0.0,36.0,0.0,0.0
ZL2KAEDS,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,42.0,0.0,0.0
ZL2KAEEG,ST16000NM001G,90,0,0.0,26118.0,0.0,0.0,37.0,0.0,0.0
ZL2KAEFH,ST16000NM001G,90,0,0.0,25108.0,0.0,0.0,40.0,0.0,0.0
ZL2KAEH3,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,35.0,0.0,0.0
ZL2KAEHC,ST16000NM001G,90,0,0.0,26112.0,0.0,0.0,36.0,0.0,0.0
ZL2KAEHG,ST16000NM001G,90,0,0.0,26111.0,0.0,0.0,30.0,0.0,0.0
ZL2KAEJV,ST16000NM001G,90,0,0.0,26119.0,0.0,0.0,38.0,0.0,0.0
ZL2KAEKS,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,38.0,0.0,0.0
ZL2KAEL6,ST16000NM001G,90,0,0.0,25103.0,0.0,0.0,30.0,0.0,0.0
ZL2KAELF,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,30.0,0.0,0.0
ZL2KAEME,ST16000NM001G,90,0,0.0,25101.0,0.0,0.0,40.0,0.0,0.0
ZL2KAENF,ST16000NM001G,90,0,0.0,26122.0,0.0,0.0,33.0,0.0,0.0
ZL2KAEQM,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,47.0,0.0,0.0
ZL2KAES3,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,40.0,0.0,0.0
ZL2KAETR,ST16000NM001G,90,0,0.0,30771.0,0.0,0.0,43.0,0.0,0.0
ZL2KAEVR,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,41.0,0.0,0.0
ZL2KAEXZ,ST16000NM001G,90,0,0.0,25100.0,0.0,0.0,31.0,0.0,0.0
ZL2KAEY2,ST16000NM001G,90,0,0.0,30776.0,0.0,0.0,32.0,0.0,0.0
ZL2KAEYA,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,39.0,0.0,0.0
ZL2KAF0Z,ST16000NM001G,90,0,0.0,26115.0,0.0,0.0,34.0,0.0,0.0
ZL2KAF35,ST16000NM001G,90,0,0.0,25092.0,0.0,0.0,34.0,0.0,0.0
ZL2KAF3X,ST16000NM001G,90,0,0.0,25094.0,0.0,0.0,40.0,0.0,0.0
ZL2KAFBM,ST16000NM001G,90,0,0.0,30769.0,0.0,0.0,37.0,0.0,0.0
ZL2KAFC9,ST16000NM001G,90,0,0.0,30777.0,0.0,0.0,42.0,0.0,0.0
ZL2KAFDJ,ST16000NM001G,90,0,0.0,26107.0,0.0,0.0,29.0,0.0,0.0
ZL2KAFEQ,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,29.0,0.0,0.0
ZL2KAFHW,ST16000NM001G,90,0,0.0,30773.0,0.0,0.0,31.0,0.0,0.0
ZL2KAFJP,ST16000NM001G,90,0,0.0,25096.0,0.0,0.0,34.0,0.0,0.0
ZL2KAFM3,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,38.0,0.0,0.0
ZL2KAFQN,ST16000NM001G,90,0,0.0,25105.0,0.0,0.0,39.0,0.0,0.0
ZL2KAFR2,ST16000NM001G,90,0,0.0,25109.0,0.0,0.0,35.0,0.0,0.0
ZL2KAFST,ST16000NM001G,90,0,0.0,30955.0,0.0,0.0,35.0,0.0,0.0
ZL2KAFT2,ST16000NM001G,90,0,0.0,25097.0,0.0,0.0,31.0,0.0,0.0
ZL2KAG44,ST16000NM001G,90,0,0.0,30770.0,0.0,0.0,41.0,0.0,0.0
ZL2KAG72,ST16000NM001G,90,0,0.0,26118.0,0.0,0.0,29.0,0.0,0.0
ZL2KAGDC,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,36.0,0.0,0.0
ZL2KAGK4,ST16000NM001G,90,0,0.0,30772.0,0.0,0.0,38.0,0.0,0.0
ZL2KAHA2,ST16000NM001G,90,0,0.0,26114.0,0.0,0.0,37.0,0.0,0.0
ZL2KAHE0,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,29.0,0.0,0.0
ZL2KAHN9,ST16000NM001G,90,0,0.0,26114.0,0.0,0.0,29.0,0.0,0.0
ZL2KAHT7,ST16000NM001G,90,0,0.0,30770.0,0.0,0.0,40.0,0.0,0.0
ZL2KAJEP,ST16000NM001G,90,0,0.0,30764.0,0.0,0.0,33.0,0.0,0.0
ZL2KAJYW,ST16000NM001G,90,0,0.0,30760.0,0.0,0.0,30.0,0.0,0.0
ZL2KAK0F,ST16000NM001G,90,0,0.0,26116.0,0.0,0.0,36.0,0.0,0.0
ZL2KAK14,ST16000NM001G,90,0,0.0,30768.0,0.0,0.0,29.0,0.0,0.0
ZL2KAK19,ST16000NM001G,90,0,0.0,25091.0,0.0,0.0,39.0,0.0,0.0
ZL2KAK1G,ST16000NM001G,90,0,0.0,26110.0,0.0,0.0,31.0,0.0,0.0
ZL2KAK2A,ST16000NM001G,90,0,0.0,30778.0,0.0,0.0,36.0,0.0,0.0
ZL2KAK2J,ST16000NM001G,90,0,0.0,26113.0,0.0,0.0,36.0,0.0,0.0
ZL2KAK2V,ST16000NM001G,90,0,0.0,30770.0,0.0,0.0,34.0,0.0,0.0
ZL2KAK31,ST16000NM001G,90,0,0.0,26117.0,0.0,0.0,38.0,0.0,0.0
ZL2KAK36,ST16000NM001G,90,0,0.0,25106.0,0.0,0.0,34.0,0.0,0.0
ZL2KAK3Q,ST16000NM001G,90,0,0.0,30765.0,0.0,0.0,35.0,0.0,0.0
ZL2KAK97,ST16000NM001G,90,0,0.0,30771.0,0.0,0.0,37.0,0.0,0.0
ZL2KAKBM,ST16000NM001G,90,0,0.0,30768.0,0.0,0.0,37.0,0.0,0.0
ZL2KAKBX,ST16000NM001G,90,0,0.0,30767.0,0.0,0.0,36.0,0.0,0.0
ZL2KAKCT,ST16000NM001G,90,0,0.0,30952.0,0.0,0.0,31.0,0.0,0.0
ZL2KAKFZ,ST16000NM001G,90,0,0.0,30758.0,0.0,0.0,30.0,0.0,0.0
ZL2KAKGJ,ST16000NM001G,90,0,0.0,30771.0,0.0,0.0,37.0,0.0,0.0
